"year","age","male","prop_remitted","educ","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1974,25,1,0.43981572,4,0.0764774,7.600903,0.2247,0.6463,0.1487976
1975,23,1,0.38037709,12,0.0869061,7.600903,0.2247,0.6463,0.1475543
1978,22,1,0.32676296,6,0.1158749,7.600903,0.2247,0.6463,0.1494865
1982,23,1,0.325221259,6,0.1755504,8.006368,0.3882,0.47175,0.13776
1972,18,1,0.479474697,9,0.0573581,7.600903,0.2247,0.6463,0.1565455
1976,20,0,0.400710789,6,0.0932793,7.600903,0.2247,0.6463,0.1482917
1976,17,1,0.371354192,6,0.0932793,7.600903,0.2247,0.6463,0.1482917
1977,19,0,0.30353686,3,0.1066049,7.600903,0.2247,0.6463,0.1494673
1985,21,0,0.256364255,8,0.2056779,8.006368,0.3882,0.47175,0.137792
1988,22,0,0.205542445,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1988,16,1,0.152943028,9,0.2549247,8.006368,0.3882,0.47175,0.1352272
1973,20,1,0.388931088,9,0.0648899,7.600903,0.2247,0.6463,0.1562987
1973,22,0,0.348503925,6,0.0648899,7.600903,0.2247,0.6463,0.1562987
1975,27,1,0.466779866,9,0.0869061,7.600903,0.2247,0.6463,0.1475543
1983,26,1,0.289020992,6,0.1836616,8.006368,0.3882,0.47175,0.1393506
1985,23,1,0.173735586,11,0.2056779,8.006368,0.3882,0.47175,0.137792
1970,35,1,0.445066293,0,0.0451912,7.600903,0.2247,0.6463,0.1469026
1977,15,1,0.413941985,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1983,15,1,0.340135751,4,0.1836616,8.006368,0.3882,0.47175,0.1393506
1988,24,0,0.146554729,4,0.2549247,8.006368,0.3882,0.47175,0.1352272
1973,22,1,0.414051889,2,0.0648899,7.600903,0.2247,0.6463,0.1562987
1974,19,1,0.359366063,1,0.0764774,7.600903,0.2247,0.6463,0.1487976
1977,19,1,0.418392829,2,0.1066049,7.600903,0.2247,0.6463,0.1494673
1978,16,1,0.359766133,3,0.1158749,7.600903,0.2247,0.6463,0.1494865
1979,18,1,0.40163634,3,0.1280417,7.600903,0.2247,0.6463,0.1456347
1976,30,1,0.372969072,0,0.0932793,7.600903,0.2247,0.6463,0.1482917
1976,30,0,0.429465664,8,0.0932793,7.600903,0.2247,0.6463,0.1482917
1970,19,1,0.491023073,6,0.0451912,7.600903,0.2247,0.6463,0.1469026
1979,22,1,0.295052999,3,0.1280417,7.600903,0.2247,0.6463,0.1456347
1973,19,1,0.373093128,13,0.0648899,7.600903,0.2247,0.6463,0.1562987
1983,16,1,0.288661969,10,0.1836616,8.006368,0.3882,0.47175,0.1393506
1972,20,1,0.387307096,1,0.0573581,7.600903,0.2247,0.6463,0.1565455
1980,23,1,0.3239036,0,0.1483198,8.006368,0.3882,0.47175,0.1373002
1981,32,1,0.22690137,0,0.1593279,8.006368,0.3882,0.47175,0.1362066
1983,27,0,0.331659814,1,0.1836616,8.006368,0.3882,0.47175,0.1393506
1984,25,1,0.276143795,6,0.1952491,8.006368,0.3882,0.47175,0.138887
1984,25,1,0.17909204,9,0.1952491,8.006368,0.3882,0.47175,0.138887
1985,17,1,0.294794894,9,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,23,1,0.264576451,9,0.2056779,8.006368,0.3882,0.47175,0.137792
1979,29,1,0.306967348,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1970,32,1,0.40878242,0,0.0451912,7.600903,0.2247,0.6463,0.1469026
1971,16,1,0.432247289,6,0.0509849,7.600903,0.2247,0.6463,0.1496652
1973,22,1,0.399671883,1,0.0648899,7.600903,0.2247,0.6463,0.1562987
1976,36,1,0.389259818,6,0.0932793,7.600903,0.2247,0.6463,0.1482917
1980,34,1,0.248590893,2,0.1483198,8.006368,0.3882,0.47175,0.1373002
1981,31,1,0.191580026,2,0.1593279,8.006368,0.3882,0.47175,0.1362066
1981,39,1,0.272266714,2,0.1593279,8.006368,0.3882,0.47175,0.1362066
1982,20,1,0.302344771,9,0.1755504,8.006368,0.3882,0.47175,0.13776
1983,47,1,0.317210956,0,0.1836616,8.006368,0.3882,0.47175,0.1393506
1985,46,0,0.329354193,0,0.2056779,8.006368,0.3882,0.47175,0.137792
1971,32,1,0.501664828,0,0.0509849,7.600903,0.2247,0.6463,0.1496652
1983,16,1,0.254469103,9,0.1836616,8.006368,0.3882,0.47175,0.1393506
1988,24,0,0.25883859,17,0.2549247,8.006368,0.3882,0.47175,0.1352272
1988,22,1,0.234859291,14,0.2549247,8.006368,0.3882,0.47175,0.1352272
1976,17,1,0.329523225,6,0.0932793,7.600903,0.2247,0.6463,0.1482917
1984,20,0,0.259576375,2,0.1952491,8.006368,0.3882,0.47175,0.138887
1983,30,1,0.357925774,3,0.1836616,8.006368,0.3882,0.47175,0.1393506
1985,20,1,0.189796332,6,0.2056779,8.006368,0.3882,0.47175,0.137792
1979,22,1,0.375127071,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1980,17,1,0.313566809,5,0.1483198,8.006368,0.3882,0.47175,0.1373002
1975,19,1,0.349836874,4,0.0869061,7.600903,0.2247,0.6463,0.1475543
1981,20,1,0.308779067,3,0.1593279,8.006368,0.3882,0.47175,0.1362066
1980,35,1,0.372786562,3,0.1483198,8.006368,0.3882,0.47175,0.1373002
1987,16,1,0.260954626,3,0.2387022,8.006368,0.3882,0.47175,0.1367292
1979,18,1,0.31742499,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1979,29,1,0.242991686,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1973,18,1,0.402798702,6,0.0648899,7.600903,0.2247,0.6463,0.1562987
1981,20,1,0.269549327,9,0.1593279,8.006368,0.3882,0.47175,0.1362066
1988,26,0,0.19129653,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1968,22,1,0.464624127,6,0.0399768,6.907755,0.4304,0.7594,0.1454793
1979,17,1,0.32672483,0,0.1280417,7.600903,0.2247,0.6463,0.1456347
1969,15,1,0.475482559,4,0.0422943,6.907755,0.4304,0.7594,0.1463935
1970,19,1,0.438028502,4,0.0451912,7.600903,0.2247,0.6463,0.1469026
1978,21,1,0.359716974,6,0.1158749,7.600903,0.2247,0.6463,0.1494865
1979,19,1,0.339901694,5,0.1280417,7.600903,0.2247,0.6463,0.1456347
1972,18,1,0.376320706,3,0.0573581,7.600903,0.2247,0.6463,0.1565455
1976,20,1,0.377054741,3,0.0932793,7.600903,0.2247,0.6463,0.1482917
1978,21,1,0.358502396,3,0.1158749,7.600903,0.2247,0.6463,0.1494865
1982,19,1,0.368306174,2,0.1755504,8.006368,0.3882,0.47175,0.13776
1983,19,1,0.260436709,6,0.1836616,8.006368,0.3882,0.47175,0.1393506
1988,22,0,0.144748688,9,0.2549247,8.006368,0.3882,0.47175,0.1352272
1979,15,1,0.272622922,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1987,38,1,0.160919733,2,0.2387022,8.006368,0.3882,0.47175,0.1367292
1977,28,1,0.425720772,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1987,15,1,0.208391131,9,0.2387022,8.006368,0.3882,0.47175,0.1367292
1981,21,1,0.302976268,4,0.1593279,8.006368,0.3882,0.47175,0.1362066
1979,31,1,0.331951473,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1973,21,1,0.32922608,2,0.0648899,7.600903,0.2247,0.6463,0.1562987
1979,33,0,0.381000101,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1985,17,1,0.319374367,6,0.2056779,8.006368,0.3882,0.47175,0.137792
1987,18,1,0.300176178,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1987,20,1,0.270025549,9,0.2387022,8.006368,0.3882,0.47175,0.1367292
1986,40,1,0.234123736,0,0.2253766,8.006368,0.3882,0.47175,0.1390484
1988,20,0,0.161642082,9,0.2549247,8.006368,0.3882,0.47175,0.1352272
1979,33,1,0.296808287,2,0.1280417,7.600903,0.2247,0.6463,0.1456347
1976,28,1,0.404015666,3,0.0932793,7.600903,0.2247,0.6463,0.1482917
1988,19,1,0.256902294,11,0.2549247,8.006368,0.3882,0.47175,0.1352272
1974,26,1,0.44662968,4,0.0764774,7.600903,0.2247,0.6463,0.1487976
1981,53,1,0.355050003,0,0.1593279,8.006368,0.3882,0.47175,0.1362066
1974,15,0,0.374824704,4,0.0764774,7.600903,0.2247,0.6463,0.1487976
1984,46,1,0.214896224,0,0.1952491,8.006368,0.3882,0.47175,0.138887
1973,17,1,0.36452909,4,0.0648899,7.600903,0.2247,0.6463,0.1562987
1979,23,0,0.33492459,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1971,28,1,0.383852621,6,0.0509849,7.600903,0.2247,0.6463,0.1496652
1973,18,1,0.398483287,2,0.0648899,7.600903,0.2247,0.6463,0.1562987
1973,21,1,0.40515327,0,0.0648899,7.600903,0.2247,0.6463,0.1562987
1974,21,1,0.396418103,1,0.0764774,7.600903,0.2247,0.6463,0.1487976
1974,19,1,0.343911492,0,0.0764774,7.600903,0.2247,0.6463,0.1487976
1980,17,1,0.312708488,4,0.1483198,8.006368,0.3882,0.47175,0.1373002
1980,36,0,0.328916146,0,0.1483198,8.006368,0.3882,0.47175,0.1373002
1981,16,1,0.267755305,4,0.1593279,8.006368,0.3882,0.47175,0.1362066
1985,27,1,0.299738309,3,0.2056779,8.006368,0.3882,0.47175,0.137792
1974,17,0,0.360680074,4,0.0764774,7.600903,0.2247,0.6463,0.1487976
1980,18,1,0.354538739,4,0.1483198,8.006368,0.3882,0.47175,0.1373002
1986,15,1,0.293528087,3,0.2253766,8.006368,0.3882,0.47175,0.1390484
1981,18,1,0.248113009,0,0.1593279,8.006368,0.3882,0.47175,0.1362066
1981,22,1,0.224327414,3,0.1593279,8.006368,0.3882,0.47175,0.1362066
1983,17,1,0.304483691,6,0.1836616,8.006368,0.3882,0.47175,0.1393506
1985,17,1,0.276823093,6,0.2056779,8.006368,0.3882,0.47175,0.137792
1986,16,1,0.165118907,6,0.2253766,8.006368,0.3882,0.47175,0.1390484
1988,16,1,0.132484971,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1974,20,1,0.423175752,6,0.0764774,7.600903,0.2247,0.6463,0.1487976
1979,22,1,0.34815137,3,0.1280417,7.600903,0.2247,0.6463,0.1456347
1980,21,1,0.267647847,5,0.1483198,8.006368,0.3882,0.47175,0.1373002
1983,17,1,0.293319968,6,0.1836616,8.006368,0.3882,0.47175,0.1393506
1987,19,1,0.168317589,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1972,27,1,0.500042918,0,0.0573581,7.600903,0.2247,0.6463,0.1565455
1977,30,1,0.328007027,0,0.1066049,7.600903,0.2247,0.6463,0.1494673
1980,27,1,0.306090104,1,0.1483198,8.006368,0.3882,0.47175,0.1373002
1979,15,1,0.361110218,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1985,16,0,0.265812695,5,0.2056779,8.006368,0.3882,0.47175,0.137792
1986,16,1,0.122278227,8,0.2253766,8.006368,0.3882,0.47175,0.1390484
1987,20,0,0.22876898,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1978,57,0,0.338447258,6,0.1158749,7.600903,0.2247,0.6463,0.1494865
1979,23,1,0.305073622,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1980,19,1,0.373686931,2,0.1483198,8.006368,0.3882,0.47175,0.1373002
1976,30,0,0.325853281,0,0.0932793,7.600903,0.2247,0.6463,0.1482917
1976,20,1,0.31901738,4,0.0932793,7.600903,0.2247,0.6463,0.1482917
1979,31,1,0.290243878,1,0.1280417,7.600903,0.2247,0.6463,0.1456347
1979,19,1,0.348063972,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1979,19,1,0.312783619,0,0.1280417,7.600903,0.2247,0.6463,0.1456347
1981,15,1,0.17860631,5,0.1593279,8.006368,0.3882,0.47175,0.1362066
1987,17,1,0.164836387,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1988,44,1,0.214844731,0,0.2549247,8.006368,0.3882,0.47175,0.1352272
1981,24,1,0.300118194,6,0.1593279,8.006368,0.3882,0.47175,0.1362066
1969,25,1,0.48545412,6,0.0422943,6.907755,0.4304,0.7594,0.1463935
1970,20,0,0.462112229,6,0.0451912,7.600903,0.2247,0.6463,0.1469026
1973,16,1,0.482732903,2,0.0648899,7.600903,0.2247,0.6463,0.1562987
1987,21,1,0.199583362,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1985,35,1,0.245917729,0,0.2056779,8.006368,0.3882,0.47175,0.137792
1978,16,1,0.426938057,5,0.1158749,7.600903,0.2247,0.6463,0.1494865
1976,21,1,0.365482916,12,0.0932793,7.600903,0.2247,0.6463,0.1482917
1985,23,0,0.250827603,12,0.2056779,8.006368,0.3882,0.47175,0.137792
1984,22,1,0.185512508,9,0.1952491,8.006368,0.3882,0.47175,0.138887
1987,47,1,0.175277342,3,0.2387022,8.006368,0.3882,0.47175,0.1367292
1978,18,1,0.362262515,5,0.1158749,7.600903,0.2247,0.6463,0.1494865
1980,17,1,0.382813977,9,0.1483198,8.006368,0.3882,0.47175,0.1373002
1985,15,1,0.265465196,9,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,19,1,0.208579207,5,0.2056779,8.006368,0.3882,0.47175,0.137792
1986,15,1,0.22609856,6,0.2253766,8.006368,0.3882,0.47175,0.1390484
1983,18,1,0.271074587,7,0.1836616,8.006368,0.3882,0.47175,0.1393506
1977,22,1,0.431378689,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1988,19,1,0.261985043,12,0.2549247,8.006368,0.3882,0.47175,0.1352272
1974,20,1,0.371966892,5,0.0764774,7.600903,0.2247,0.6463,0.1487976
1976,24,1,0.281668388,5,0.0932793,7.600903,0.2247,0.6463,0.1482917
1977,19,1,0.347072429,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1979,23,0,0.371212203,4,0.1280417,7.600903,0.2247,0.6463,0.1456347
1983,20,1,0.309594809,6,0.1836616,8.006368,0.3882,0.47175,0.1393506
1972,31,1,0.345172365,0,0.0573581,7.600903,0.2247,0.6463,0.1565455
1984,18,1,0.23159689,6,0.1952491,8.006368,0.3882,0.47175,0.138887
1984,16,1,0.301943037,6,0.1952491,8.006368,0.3882,0.47175,0.138887
1984,19,1,0.239594934,6,0.1952491,8.006368,0.3882,0.47175,0.138887
1984,20,1,0.29542794,6,0.1952491,8.006368,0.3882,0.47175,0.138887
1974,17,1,0.439531005,4,0.0764774,7.600903,0.2247,0.6463,0.1487976
1982,19,1,0.202928983,6,0.1755504,8.006368,0.3882,0.47175,0.13776
1988,33,0,0.24988505,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1968,40,1,0.44157674,0,0.0399768,6.907755,0.4304,0.7594,0.1454793
1985,18,1,0.234142754,2,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,20,1,0.155889787,5,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,22,0,0.334689721,3,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,21,1,0.193876105,6,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,23,0,0.279151012,2,0.2056779,8.006368,0.3882,0.47175,0.137792
1987,16,0,0.203641467,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1981,22,1,0.265477053,1,0.1593279,8.006368,0.3882,0.47175,0.1362066
1981,16,1,0.344968178,1,0.1593279,8.006368,0.3882,0.47175,0.1362066
1985,19,1,0.351871311,9,0.2056779,8.006368,0.3882,0.47175,0.137792
1976,22,0,0.314536171,6,0.0932793,7.600903,0.2247,0.6463,0.1482917
1978,20,1,0.293933961,8,0.1158749,7.600903,0.2247,0.6463,0.1494865
1988,42,1,0.221466333,4,0.2549247,8.006368,0.3882,0.47175,0.1352272
1981,18,1,0.269139366,8,0.1593279,8.006368,0.3882,0.47175,0.1362066
1980,20,1,0.280815693,2,0.1483198,8.006368,0.3882,0.47175,0.1373002
1981,17,1,0.424163464,6,0.1593279,8.006368,0.3882,0.47175,0.1362066
1985,18,1,0.315235967,6,0.2056779,8.006368,0.3882,0.47175,0.137792
1988,17,1,0.356933988,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1969,20,0,0.398837139,6,0.0422943,6.907755,0.4304,0.7594,0.1463935
1972,20,0,0.463706071,9,0.0573581,7.600903,0.2247,0.6463,0.1565455
1982,62,1,0.375134869,0,0.1755504,8.006368,0.3882,0.47175,0.13776
1986,46,1,0.267920765,0,0.2253766,8.006368,0.3882,0.47175,0.1390484
1972,22,1,0.447767027,5,0.0573581,7.600903,0.2247,0.6463,0.1565455
1976,22,1,0.251268791,2,0.0932793,7.600903,0.2247,0.6463,0.1482917
1976,17,1,0.416502486,2,0.0932793,7.600903,0.2247,0.6463,0.1482917
1976,22,1,0.357753719,2,0.0932793,7.600903,0.2247,0.6463,0.1482917
1976,21,1,0.458218045,2,0.0932793,7.600903,0.2247,0.6463,0.1482917
1978,17,1,0.344305888,2,0.1158749,7.600903,0.2247,0.6463,0.1494865
1978,28,1,0.288304448,3,0.1158749,7.600903,0.2247,0.6463,0.1494865
1974,20,1,0.459513709,3,0.0764774,7.600903,0.2247,0.6463,0.1487976
1980,19,1,0.280692758,3,0.1483198,8.006368,0.3882,0.47175,0.1373002
1983,20,1,0.224869748,3,0.1836616,8.006368,0.3882,0.47175,0.1393506
1984,18,1,0.160221427,6,0.1952491,8.006368,0.3882,0.47175,0.138887
1971,16,1,0.421951877,3,0.0509849,7.600903,0.2247,0.6463,0.1496652
1972,37,1,0.459856192,0,0.0573581,7.600903,0.2247,0.6463,0.1565455
1972,20,1,0.358288908,5,0.0573581,7.600903,0.2247,0.6463,0.1565455
1980,18,0,0.282400177,6,0.1483198,8.006368,0.3882,0.47175,0.1373002
1969,16,1,0.322725778,6,0.0422943,6.907755,0.4304,0.7594,0.1463935
1976,16,0,0.350913267,6,0.0932793,7.600903,0.2247,0.6463,0.1482917
1977,15,1,0.440749088,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1981,17,0,0.318343314,6,0.1593279,8.006368,0.3882,0.47175,0.1362066
1985,17,1,0.27952958,9,0.2056779,8.006368,0.3882,0.47175,0.137792
1985,15,1,0.242057343,8,0.2056779,8.006368,0.3882,0.47175,0.137792
1971,28,1,0.400897232,3,0.0509849,7.600903,0.2247,0.6463,0.1496652
1973,28,1,0.344713884,6,0.0648899,7.600903,0.2247,0.6463,0.1562987
1975,16,1,0.371177328,0,0.0869061,7.600903,0.2247,0.6463,0.1475543
1981,19,1,0.208011822,1,0.1593279,8.006368,0.3882,0.47175,0.1362066
1988,37,1,0.227590049,0,0.2549247,8.006368,0.3882,0.47175,0.1352272
1971,19,1,0.436476993,4,0.0509849,7.600903,0.2247,0.6463,0.1496652
1977,24,1,0.287909264,4,0.1066049,7.600903,0.2247,0.6463,0.1494673
1974,20,1,0.327627615,6,0.0764774,7.600903,0.2247,0.6463,0.1487976
1981,20,1,0.261055666,3,0.1593279,8.006368,0.3882,0.47175,0.1362066
1982,19,1,0.286587479,3,0.1755504,8.006368,0.3882,0.47175,0.13776
1984,16,1,0.299560176,4,0.1952491,8.006368,0.3882,0.47175,0.138887
1970,20,1,0.408192692,4,0.0451912,7.600903,0.2247,0.6463,0.1469026
1978,26,1,0.328139224,4,0.1158749,7.600903,0.2247,0.6463,0.1494865
1981,15,1,0.320941438,4,0.1593279,8.006368,0.3882,0.47175,0.1362066
1985,22,0,0.247529156,2,0.2056779,8.006368,0.3882,0.47175,0.137792
1984,39,1,0.244218007,2,0.1952491,8.006368,0.3882,0.47175,0.138887
1986,17,1,0.307529436,6,0.2253766,8.006368,0.3882,0.47175,0.1390484
1988,17,1,0.17217352,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1975,24,1,0.384460735,1,0.0869061,7.600903,0.2247,0.6463,0.1475543
1974,20,1,0.358121475,0,0.0764774,7.600903,0.2247,0.6463,0.1487976
1978,16,0,0.319968372,3,0.1158749,7.600903,0.2247,0.6463,0.1494865
1982,18,1,0.215937098,0,0.1755504,8.006368,0.3882,0.47175,0.13776
1984,17,1,0.237809927,7,0.1952491,8.006368,0.3882,0.47175,0.138887
1987,16,1,0.220245413,9,0.2387022,8.006368,0.3882,0.47175,0.1367292
1987,17,1,0.28675293,7,0.2387022,8.006368,0.3882,0.47175,0.1367292
1980,16,1,0.301205881,3,0.1483198,8.006368,0.3882,0.47175,0.1373002
1972,16,1,0.424609621,6,0.0573581,7.600903,0.2247,0.6463,0.1565455
1981,15,1,0.331025065,4,0.1593279,8.006368,0.3882,0.47175,0.1362066
1981,20,1,0.239540257,6,0.1593279,8.006368,0.3882,0.47175,0.1362066
1987,17,1,0.216213545,6,0.2387022,8.006368,0.3882,0.47175,0.1367292
1984,25,1,0.174728312,13,0.1952491,8.006368,0.3882,0.47175,0.138887
1985,22,1,0.22282159,9,0.2056779,8.006368,0.3882,0.47175,0.137792
1986,18,1,0.227016787,10,0.2253766,8.006368,0.3882,0.47175,0.1390484
1986,21,1,0.202840413,8,0.2253766,8.006368,0.3882,0.47175,0.1390484
1975,22,1,0.395756214,1,0.0869061,7.600903,0.2247,0.6463,0.1475543
1968,22,1,0.399768147,4,0.0399768,6.907755,0.4304,0.7594,0.1454793
1975,23,0,0.350842499,6,0.0869061,7.600903,0.2247,0.6463,0.1475543
1979,16,1,0.384846063,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1985,20,0,0.270439099,0,0.2056779,8.006368,0.3882,0.47175,0.137792
1979,17,1,0.335396982,11,0.1280417,7.600903,0.2247,0.6463,0.1456347
1981,17,0,0.285219485,11,0.1593279,8.006368,0.3882,0.47175,0.1362066
1978,15,1,0.384801133,3,0.1158749,7.600903,0.2247,0.6463,0.1494865
1979,26,0,0.202086629,0,0.1280417,7.600903,0.2247,0.6463,0.1456347
1987,16,1,0.190103711,5,0.2387022,8.006368,0.3882,0.47175,0.1367292
1987,17,1,0.216590593,9,0.2387022,8.006368,0.3882,0.47175,0.1367292
1988,17,1,0.184953664,10,0.2549247,8.006368,0.3882,0.47175,0.1352272
1989,20,1,0.202612693,8,0.2705678,8.006368,0.3882,0.47175,0.1340105
1972,17,1,0.469295779,6,0.0573581,7.600903,0.2247,0.6463,0.1565455
1977,18,0,0.336483271,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1977,17,0,0.308115711,6,0.1066049,7.600903,0.2247,0.6463,0.1494673
1978,19,1,0.414191131,6,0.1158749,7.600903,0.2247,0.6463,0.1494865
1983,17,1,0.320480014,2,0.1836616,8.006368,0.3882,0.47175,0.1393506
1987,20,0,0.245868569,11,0.2387022,8.006368,0.3882,0.47175,0.1367292
1983,20,1,0.324620242,3,0.1836616,8.006368,0.3882,0.47175,0.1393506
1979,18,1,0.331730314,6,0.1280417,7.600903,0.2247,0.6463,0.1456347
1983,21,0,0.23835941,9,0.1836616,8.006368,0.3882,0.47175,0.1393506
1973,17,1,0.358881935,1,0.0648899,7.600903,0.2247,0.6463,0.1562987
1975,36,0,0.394010933,9,0.0869061,7.600903,0.2247,0.6463,0.1475543
1979,18,1,0.28289889,12,0.1280417,7.600903,0.2247,0.6463,0.1456347
1980,18,0,0.284153472,11,0.1483198,8.006368,0.3882,0.47175,0.1373002
1984,19,1,0.230232603,13,0.1952491,8.006368,0.3882,0.47175,0.138887
1986,17,1,0.275295233,11,0.2253766,8.006368,0.3882,0.47175,0.1390484
1986,19,1,0.235013096,13,0.2253766,8.006368,0.3882,0.47175,0.1390484
1985,19,1,0.319454238,8,0.2056779,8.006368,0.3882,0.47175,0.137792
1987,15,1,0.181379723,5,0.2387022,8.006368,0.3882,0.47175,0.1367292
1988,20,0,0.295596619,4,0.2549247,8.006368,0.3882,0.47175,0.1352272
1989,19,0,0.199681591,9,0.2705678,8.006368,0.3882,0.47175,0.1340105
1970,19,0,0.379935054,0,0.0451912,7.600903,0.2247,0.6463,0.1469026
1974,20,1,0.412467068,4,0.0764774,7.600903,0.2247,0.6463,0.1487976
1988,28,0,0.237402002,6,0.2549247,8.006368,0.3882,0.47175,0.1352272
1977,17,1,0.442729024,1,0.1066049,7.600903,0.2247,0.6463,0.1494673
1985,19,1,0.319820244,4,0.2056779,8.006368,0.3882,0.47175,0.137792
1986,23,0,0.100658535,6,0.2253766,8.006368,0.3882,0.47175,0.1390484
1987,17,1,0.114432135,5,0.2387022,8.006368,0.3882,0.47175,0.1367292
1971,29,1,0.332723334,2,0.0509849,7.600903,0.2247,0.6463,0.1496652
1985,45,0,0.241856308,6,0.2056779,8.006368,0.3882,0.47175,0.137792
1987,19,1,0.119177875,12,0.2387022,8.006368,0.3882,0.47175,0.1367292
1988,18,1,0.153275266,11,0.2549247,8.006368,0.3882,0.47175,0.1352272
1969,24,0,0.470336572,6,0.0422943,6.907755,0.4304,0.7594,0.1463935
1987,16,1,0.221682802,10,0.2387022,8.006368,0.3882,0.47175,0.1367292
1973,19,1,0.314857885,0,0.0648899,7.600903,0.2247,0.6463,0.1562987
1979,23,0,0.283771631,0,0.1280417,7.600903,0.2247,0.6463,0.1456347
1971,22,0,0.438258768,5,0.0509849,7.600903,0.2247,0.6463,0.1496652
1987,29,0,0.278632725,16,0.2387022,8.006368,0.3882,0.47175,0.1367292
1973,20,1,0.499636528,0,0.0648899,7.600903,0.2247,0.6463,0.1562987
1986,26,0,0.183218734,10,0.2253766,8.006368,0.3882,0.47175,0.1390484
1977,18,1,0.327799277,5,0.1066049,7.600903,0.2247,0.6463,0.1494673
1986,16,1,0.182543803,7,0.2253766,8.006368,0.3882,0.47175,0.1390484
1987,15,1,0.238974984,7,0.2387022,8.006368,0.3882,0.47175,0.1367292
1970,23,1,0.448447186,12,0.0197704,9.392662,0.4349,0.75955,0.1469026
1984,20,1,0.499582769,12,0.065051,9.546813,0.5539,0.61375,0.138887
1986,29,1,0.460351112,12,0.0733418,9.546813,0.5539,0.61375,0.1390484
1987,21,1,0.446072405,12,0.0809949,9.546813,0.5539,0.61375,0.1367292
1988,50,1,0.352896289,6,0.091199,9.546813,0.5539,0.61375,0.1352272
1981,41,1,0.397006548,1,0.0535714,9.546813,0.5539,0.61375,0.1362066
1984,43,0,0.343506866,4,0.065051,9.546813,0.5539,0.61375,0.138887
1988,51,0,0.35578371,6,0.091199,9.546813,0.5539,0.61375,0.1352272
1987,36,1,0.376188834,6,0.0809949,9.546813,0.5539,0.61375,0.1367292
1983,19,1,0.394487721,6,0.0612245,9.546813,0.5539,0.61375,0.1393506
1986,42,1,0.455003785,0,0.0733418,9.546813,0.5539,0.61375,0.1390484
1981,17,1,0.340592821,6,0.0535714,9.546813,0.5539,0.61375,0.1362066
1982,16,0,0.45127284,6,0.0580357,9.546813,0.5539,0.61375,0.13776
1986,16,0,0.440358641,6,0.0733418,9.546813,0.5539,0.61375,0.1390484
1972,21,1,0.454793464,6,0.0229592,9.392662,0.4349,0.75955,0.1565455
1980,37,1,0.287132002,5,0.0503827,9.546813,0.5539,0.61375,0.1373002
1987,41,1,0.424080085,2,0.0809949,9.546813,0.5539,0.61375,0.1367292
1971,23,1,0.352742366,12,0.0216837,9.392662,0.4349,0.75955,0.1496652
1980,20,1,0.459459426,5,0.0503827,9.546813,0.5539,0.61375,0.1373002
1968,24,1,0.394552434,3,0.0172194,9.392662,0.3827,0.8093,0.1454793
1986,21,1,0.425933282,6,0.0733418,9.546813,0.5539,0.61375,0.1390484
1987,19,1,0.382833389,6,0.0809949,9.546813,0.5539,0.61375,0.1367292
1972,31,0,0.379736918,6,0.0229592,9.392662,0.4349,0.75955,0.1565455
1968,15,1,0.417460058,6,0.0172194,9.392662,0.3827,0.8093,0.1454793
1974,22,1,0.393121777,12,0.0274235,9.392662,0.4349,0.75955,0.1487976
